1
2
2
1
1
1
3
4
5
2
1
1
2
1
2
6
2
1
2
2
2
1
2
1
2
2
7
1
1
2
8
9
2
1
2
7
1
2
6
2
1
1
1
7
10
2
1
1
1
1
1
1
1
2
1
1
2
7
2
2
2
1
11
2
2
1
1
2
1
1
1
11
7
6
1
2
1
2
1
2
2
2
2
2
1
2
10
1
2
12
2
2
2
2
2
1
2
13
7
1
1
1
1
14
2
2
1
2
2
11
2
2
2
10
1
15
2
16
2
7
1
1
10
2
1
2
1
1
2
2
17
2
2
1
1
2
18
1
2
2
2
2
19
1
2
12
17
20
10
7
2
21
1
5
10
1
2
2
14
1
1
7
12
2
2
3
1
22
2
2
1
7
2
1
1
2
12
2
2
1
1
1
2
7
1
2
10
1
1
2
1
2
11
7
2
23
2
2
1
2
1
2
2
1
7
2
2
2
1
10
1
2
1
1
13
1
2
1
12
2
1
10
2
24
7
10
1
2
2
2
25
2
1
2
2
26
2
2
2
1
12
2
1
1
12
2
12
1
1
12
10
2
12
5
2
5
12
23
2
2
2
27
6
2
1
2
12
7
2
1
11
11
1
1
2
6
2
2
3
7
1
2
28
2
6
2
2
1
1
1
2
2
22
2
2
2
2
1
2
29
2
2
2
2
1
2
2
18
14
2
1
2
2
7
1
1
1
2
2
14
2
1
1
2
30
6
1
1
1
1
4
2
2
1
10
1
7
7
2
1
1
1
1
1
5
10
2
3
2
2
7
1
10
1
1
7
2
10
1
1
1
10
1
5
2
1
2
1
2
1
2
2
31
1
2
2
6
1
1
7
1
17
2
2
1
10
7
7
29
10
1
32
2
1
22
2
1
2
2
14
2
10
1
1
1
2
33
2
10
1
2
1
22
1
6
2
2
5
14
7
34
7
2
2
2
2
2
2
1
2
2
2
7
2
1
2
35
36
1
12
7
2
1
1
2
2
2
29
29
2
2
18
16
10
29
2
21
2
2
2
1
5
7
1
2
1
2
2
1
2
1
2
37
1
11
18
1
2
2
2
1
38
1
24
10
6
1
1
2
2
2
2
2
1
2
32
2
1
7
2
10
1
2
2
39
6
1
2
1
24
1
1
2
7
7
1
2
1
1
2
2
7
2
1
1
1
1
2
2
10
2
1
1
1
2
2
2
2
2
2
1
7
2
1
2
2
2
1
2
2
7
2
10
2
1
2
6
2
2
1
2
2
1
2
1
2
1
23
2
2
2
7
2
4
2
18
2
2
2
1
2
40
1
1
1
41
7
1
42
39
1
2
1
2
1
2
7
1
6
7
28
7
2
30
2
1
1
7
7
2
2
1
2
2
2
2
7
2
2
43
10
2
2
1
1
2
1
2
6
2
2
2
2
2
2
23
2
2
13
7
1
2
10
2
1
6
1
2
2
2
2
10
2
27
2
1
2
2
44
1
2
1
2
2
2
2
1
2
2
2
2
1
1
2
2
2
2
2
2
2
1
7
2
28
2
2
10
2
2
2
2
2
2
2
1
2
2
1
10
22
10
1
2
1
2
1
1
2
1
2
2
2
19
25
27
2
2
2
2
1
1
2
1
1
1
2
3
2
2
2
2
36
2
2
2
2
1
1
45
10
2
2
2
1
1
2
2
2
10
1
22
7
2
1
1
2
1
2
7
2
2
2
32
22
2
21
2
2
2
1
2
21
6
2
41
2
2
2
25
1
2
1
1
2
2
2
2
1
2
1
2
46
1
1
1
2
2
2
2
2
1
1
12
2
2
2
2
2
2
1
1
47
2
1
12
2
2
2
2
48
27
2
2
2
1
1
16
1
49
6
5
7
7
7
1
2
1
2
41
14
27
1
2
50
2
51
10
2
1
2
52
1
2
1
2
7
1
2
22
1
2
1
5
1
1
1
2
2
5
2
1
2
53
2
12
43
1
2
4
22
7
10
2
1
2
1
10
1
2
1
2
2
1
2
2
2
2
1
25
1
1
2
5
